pl_orbper	st_mass	planet_mass	env_mass
13.5630972	0.99	-0.34142203073400434	-0.013656881229360174
13.5631157	0.99	-7.32409949086329	-0.2929639796345316
13.5631157	0.99	-9.586628457274582	-0.3834651382909833
13.5630972	0.97	-1.1553668394113488	-0.04621467357645395
13.5630972	0.99	-7.833952739293743	-0.3133581095717497
16.29595382	0.97	-14.096590569714598	-0.5638636227885839
16.29595382	0.97	-0.3943924767585898	-0.015775699070343593
16.2959916	0.93	-15.864884556910596	-0.6345953822764239
16.29595382	0.98	-0.3061694810733955	-0.01224677924293582
16.29582626	0.97	-17.80232824930568	-0.7120931299722273
16.29571	0.97	-6.293182830443651	-0.25172731321774605
18.0161227	0.99	-2.6820902497770165	-0.10728360999108066
18.01623092	0.99	-9.064107638936143	-0.36256430555744573
18.0166	1.1	-19.664730452238874	-0.786589218089555
18.01621096	1.06	-1.6455963307276227	-0.0658238532291049
18.01621096	1.05	-10.6933650990671	-0.427734603962684
2.104316	0.49	-16.92239441473648	-0.6768957765894592
2.10433534	0.48	-14.196120936561163	-0.5678448374624465
2.10433812	0.35	-3.5312558282259605	-0.14125023312903842
2.10433812	0.35	-0.5494021130408955	-0.02197608452163582
2.10433534	0.47	-3.4870059290551074	-0.1394802371622043
2.10434132	0.48	-7.763367309019167	-0.3105346923607667
28.8432647	0.76	-9.872479450677906	-0.39489917802711627
28.8432647	0.76	-13.428768767999172	-0.5371507507199669
28.8432647	0.76	-13.799524365601004	-0.5519809746240402
16.09197176	1.07	-7.309402721520168	-0.2923761088608067
16.091941	1.02	-4.128728508064473	-0.1651491403225789
16.09198058	1.03	-12.847597979123563	-0.5139039191649425
16.09197176	1.08	-10.20035861999617	-0.4080143447998468
16.09197176	1.04	-17.66488180138346	-0.7065952720553383
25.5169	1.02	-1.3258527661606754	-0.05303411064642702
25.5170646	1.07	-6.677653838471304	-0.2671061535388522
25.51704	1.02	-12.859869033008096	-0.5143947613203238
25.51571026	1.03	-13.1366046226681	-0.525464184906724
25.5172744	1.03	-7.991608465107584	-0.3196643386043034
25.5170646	1.08	-1.9762148164772464	-0.07904859265908985
0.67933627	0.88	-20.522387761487227	-0.820895510459489
0.67933627	0.91	-2.3708627185939237	-0.09483450874375696
11.1726723	1.02	-7.829042943276608	-0.3131617177310643
11.17230161	1.02	-4.4670023804064725	-0.1786800952162589
11.1726994	1.0	-22.540397217524568	-0.9016158887009827
11.1726723	1.03	-6.995279926100821	-0.27981119704403284
11.1726994	1.0	-8.432374301805357	-0.33729497207221426
11.17268	1.01	-6.073484920794286	-0.24293939683177143
11.1726994	1.09	-23.26746280954821	-0.9306985123819285
11.1726994	1.05	-1.659747946710926	-0.06638991786843704
2.53571657	1.02	-3.5071115100288637	-0.14028446040115455
2.53573284	1.02	-10.502881524876631	-0.42011526099506524
2.53573424	1.0	-12.61434486795952	-0.5045737947183808
2.53573284	1.03	-9.784568512639378	-0.39138274050557514
2.53574	1.01	-7.042639143797207	-0.2817055657518883
197.5110016	1.03	-9.090853447787858	-0.36363413791151433
197.5111484	1.03	-1.7730024537926403	-0.07092009815170562
197.5107678	1.0	-10.272844936420418	-0.4109137974568167
197.51034	1.01	-2.1493502143589382	-0.08597400857435754
197.5107678	1.0	-4.036039279312261	-0.16144157117249044
5.44832529	0.99	-2.699563472380895	-0.10798253889523579
5.44832108	0.98	-17.114413252757146	-0.6845765301102859
5.44832426	0.99	-18.578143107910897	-0.7431257243164359
5.44832529	0.85	-3.4373996241165594	-0.1374959849646624
5.44832529	0.99	-4.146585668973117	-0.16586342675892468
5.44832108	0.99	-10.6854145456056	-0.427416581824224
1.1161319	0.95	-4.617157965532558	-0.1846863186213023
1.116129	0.99	-3.534404045427837	-0.1413761618171135
1.116129	0.85	-7.33870190208971	-0.2935480760835884
1.116129	0.85	-2.089700955129268	-0.08358803820517072
1.11612717	0.98	-17.29393344319704	-0.6917573377278816
1.11611998	0.98	-1.493471236910748	-0.05973884947642992
3.83309118	0.85	-10.086413540727415	-0.4034565416290966
3.83308818	0.93	-0.1947126266976691	-0.007788505067906764
3.8330915	0.91	-22.928671040649853	-0.9171468416259941
3.83309118	0.85	-8.459736571883543	-0.3383894628753417
3.83309118	0.89	-5.586036425291382	-0.22344145701165527
3.83308764	0.93	-16.224589961104016	-0.6489835984441606
5.42474933	0.23	-3.9538812612625	-0.1581552504505
5.42474928	0.58	-7.295323767866761	-0.29181295071467045
5.42474928	0.58	-6.760429820141361	-0.27041719280565446
5.42474933	0.58	-4.327186875472215	-0.1730874750188886
5.42475029	0.23	-8.092918721222514	-0.32371674884890056
5.42474724	0.23	-1.9521528135068704	-0.07808611254027482
0.84338011	0.81	-14.456014811260914	-0.5782405924504366
0.84338011	0.8	-9.204854563316154	-0.3681941825326462
0.84338011	0.79	-0.6493684776581372	-0.02597473910632549
0.84338011	0.81	-9.213341139822074	-0.36853364559288293
6.56606941	0.81	-2.2672401838737435	-0.09068960735494974
6.566075	0.67	-8.672906108974008	-0.34691624435896035
6.56606941	0.75	-15.928307669295837	-0.6371323067718335
6.56606007	0.81	-0.5485184410471027	-0.021940737641884107
6.56606842	0.81	-2.336329116732845	-0.09345316466931379
6.56606842	0.81	-21.179703989992223	-0.847188159599689
87.9732136	0.94	-3.460374437833221	-0.13841497751332885
87.9724227	0.99	-19.447599809492147	-0.7779039923796859
87.9732136	0.94	-10.29731822417717	-0.4118927289670868
87.9732136	1.04	-10.913199411275087	-0.4365279764510035
87.97294	0.98	-14.451250855670391	-0.5780500342268157
87.9724227	1.16	-18.659899213045094	-0.7463959685218038
0.56887443	0.83	-7.931421380088235	-0.3172568552035294
0.5688763	0.81	-4.6671998737720335	-0.18668799495088134
0.56887443	0.87	-4.209239284732869	-0.16836957138931474
213.257663	0.66	-17.370966768290696	-0.6948386707316279
213.25904043	0.71	-7.439145018132447	-0.2975658007252979
213.258526	0.66	-17.619659957689795	-0.7047863983075918
213.2567	0.63	-7.628254016872079	-0.3051301606748832
213.257663	0.66	-4.556997655098353	-0.18227990620393414
213.257663	0.66	-17.347067589497	-0.69388270357988
2.8867624	0.41	-4.302838228078838	-0.17211352912315353
2.8867627	0.21	-2.1818300472776517	-0.08727320189110607
2.88676012	0.5	-3.027107514781626	-0.12108430059126506
2.88676368	0.5	-17.35575089551756	-0.6942300358207024
2.88676265	0.56	-19.42333863239871	-0.7769335452959485
2.88676265	0.27	-0.10151770398068338	-0.004060708159227335
6.17828255	0.92	-5.377887470245507	-0.21511549880982028
6.17828255	0.93	-14.584654328495272	-0.5833861731398109
6.178165	0.98	-0.969648788690143	-0.038785951547605724
6.17817366	0.93	-11.271232827615943	-0.4508493131046377
6.17828255	0.92	-0.18766401987662995	-0.007506560795065198
6.17828255	0.92	-8.881851932640128	-0.3552740773056051
6.41490515	0.92	-0.23104167204749038	-0.009241666881899615
6.41490515	0.92	-1.9431374703995399	-0.07772549881598159
6.41490515	1.03	-9.795657700352098	-0.39182630801408397
6.41490515	0.93	-1.2951072863523565	-0.051804291454094265
6.415	1.02	-10.473134644647258	-0.41892538578589034
6.41490515	0.92	-5.658624709981686	-0.22634498839926745
18.01001	0.98	-10.286094910656841	-0.41144379642627366
18.01017554	0.93	-2.6090341680509157	-0.10436136672203664
18.01017554	1.03	-5.43321099235233	-0.2173284396940932
18.01017554	0.92	-3.431532457756629	-0.13726129831026515
110.2869374	0.92	-6.6197599950008135	-0.26479039980003255
110.2867031	0.93	-6.070611058136761	-0.24282444232547043
110.2869374	0.92	-4.395545744751969	-0.17582182979007877
110.2869374	1.03	-1.9584749059714317	-0.07833899623885728
0.86838544	0.72	-10.733159497084214	-0.4293263798833686
0.86838635	0.72	-1.7360742355867609	-0.06944296942347043
0.8683865	0.68	-5.11709302556106	-0.2046837210224424
0.86838653	0.8	-11.985647383504958	-0.4794258953401983
11.12830596	0.63	-16.774755478809215	-0.6709902191523687
11.12830484	0.74	-2.245515754070915	-0.0898206301628366
11.128312	0.59	-4.7494044671509785	-0.18997617868603914
11.12827427	0.63	-7.883541727127575	-0.315341669085103
11.12832144	0.63	-1.9747456891764292	-0.07898982756705718
11.12827427	0.51	-5.14286823386171	-0.2057147293544684
11.12830484	0.74	-9.164027516822742	-0.3665611006729097
2.22649109	0.74	-11.132025949530401	-0.44528103798121604
2.226494	0.59	-17.785303190355794	-0.7114121276142318
2.22649109	0.74	-5.147933107548221	-0.20591732430192886
2.22649109	0.74	-0.16657777340290902	-0.006663110936116361
2.2264962	0.51	-14.124126749338506	-0.5649650699735402
2.2264962	0.63	-8.853996168692266	-0.35415984674769063
5.72087524	0.74	-8.81273602952044	-0.3525094411808176
5.72087524	0.74	-9.717883870013154	-0.38871535480052616
5.72084599	0.63	-4.033123073352817	-0.16132492293411269
5.72092009	0.51	-6.625673744359166	-0.26502694977436664
0.96286738	0.88	-9.109418907671412	-0.36437675630685645
0.96286738	0.88	-7.548816854120847	-0.3019526741648339
0.96286869	0.94	-8.647017907249475	-0.345880716289979
6.46008273	0.88	-5.118183826547436	-0.20472735306189743
6.45998001	0.9	-18.573685269646088	-0.7429474107858435
6.46008273	0.88	-5.2226202564542845	-0.2089048102581714
6.46004728	0.9	-16.56024719578245	-0.662409887831298
0.92990617	1.12	-0.6135527049398046	-0.024542108197592186
0.92990668	1.15	-3.514576911912164	-0.14058307647648657
4.11584468	0.78	-16.052650137566133	-0.6421060055026453
4.11585514	0.72	-10.29927347069496	-0.4119709388277984
4.11585514	0.8	-2.2968394084990504	-0.09187357633996202
4.11584445	0.72	-2.353848982745168	-0.09415395930980673
4.115847	0.67	-8.117745765626815	-0.3247098306250726
4.11584468	0.8	-14.549063828503224	-0.581962553140129
33.878639	0.93	-23.012226883254627	-0.9204890753301851
33.8786838	0.98	-12.861733856357672	-0.5144693542543068
33.878639	0.96	-14.224941651201283	-0.5689976660480514
33.8786838	0.98	-2.3474002185433496	-0.09389600874173398
42.3514267	1.45	-23.979720391687188	-0.9591888156674875
42.35120081	1.43	-7.829144529704059	-0.31316578118816235
42.35113	1.33	-10.330511281663883	-0.4132204512665553
42.3514267	1.31	-1.246111240724132	-0.04984444962896528
42.3514267	1.31	-12.659624918036165	-0.5063849967214467
42.3520039	1.43	-9.7495288898895	-0.38998115559558005
42.3520039	1.53	-5.3260161145354	-0.213040644581416
14.8877665	1.02	-7.976156145633761	-0.3190462458253504
14.88811	1.06	-7.093741829227292	-0.28374967316909167
14.88801098	1.0	-19.584460991501324	-0.7833784396600529
14.88801098	1.0	-8.926452059091417	-0.3570580823636567
4.52158614	1.0	-6.358543678025785	-0.2543417471210314
4.521577	1.01	-6.4090043737286235	-0.2563601749491449
4.52158888	0.92	-0.9725150460227141	-0.038900601840908565
4.52158137	1.0	-7.2533885676612035	-0.29013554270644815
9.33655775	0.7	-2.3652023105907296	-0.09460809242362919
9.33646594	0.64	-1.6665574543535988	-0.06666229817414396
9.336445	0.62	-7.619817208371569	-0.3047926883348628
9.33648141	0.64	-13.388359332023407	-0.5355343732809363
9.33646594	0.64	-2.1271311783500035	-0.08508524713400015
9.33648141	0.7	-15.145904200269005	-0.6058361680107602
8.129858	1.02	-1.2115407226318557	-0.04846162890527423
8.12999858	0.99	-5.2801006685628735	-0.21120402674251496
8.12997425	1.02	-8.86895800641279	-0.3547583202565116
8.13000457	1.18	-3.7230910027803503	-0.148923640111214
8.12998341	1.02	-10.918629932767814	-0.4367451973107126
31.51780202	1.0	-16.25849459656273	-0.6503397838625092
31.51779463	0.99	-2.515477364283637	-0.10061909457134549
31.5177783	1.02	-7.831606836580208	-0.3132642734632083
31.51780202	1.0	-14.017751071336525	-0.560710042853461
31.51780119	1.02	-7.552167013327383	-0.3020866805330953
31.51779463	1.02	-8.022240737398612	-0.32088962949594446
31.51789	1.02	-9.138217434646013	-0.3655286973858405
10.10769068	1.06	-6.263223640676815	-0.2505289456270726
10.10769068	1.06	-6.762818466989641	-0.27051273867958564
10.10762919	0.96	-11.816476965897882	-0.4726590786359153
10.10691725	0.96	-4.978711359771337	-0.1991484543908535
0.78916165	0.61	-5.91802886415124	-0.2367211545660496
0.78916165	0.61	-6.655139621177159	-0.26620558484708634
0.78916144	0.66	-1.6722900428904626	-0.0668916017156185
0.7891622	0.58	-5.112573009456494	-0.20450292037825976
11.87457664	0.91	-1.1294105951329856	-0.04517642380531942
11.874578	0.93	-4.695398214769673	-0.18781592859078694
11.87456832	0.95	-3.685420700116279	-0.14741682800465117
11.87470071	0.97	-5.98367440536553	-0.2393469762146212
11.87457664	0.97	-6.94394481291016	-0.2777577925164064
11.87456832	0.78	-11.456675649000427	-0.4582670259600171
11.87458418	0.97	-5.599692636587614	-0.22398770546350455
11.87456832	0.92	-22.61270705687532	-0.9045082822750128
11.87456832	0.78	-4.886105126841418	-0.19544420507365673
109.6471842	0.87	-11.156481870039952	-0.4462592748015981
109.64465727	0.96	-10.370977593879319	-0.41483910375517274
109.6471842	0.87	-4.506584989083733	-0.18026339956334933
109.6471842	0.94	-0.7267152281693472	-0.02906860912677389
109.64627833	0.96	-11.940315280217723	-0.4776126112087089
109.64811	0.94	-1.9089530162220647	-0.07635812064888259
15.64591713	0.94	-20.298655880167246	-0.8119462352066898
15.64588656	1.01	-6.918815112076491	-0.27675260448305966
15.645864	1.0	-6.829326277891198	-0.27317305111564794
15.64591713	1.01	-2.564548759102124	-0.10258195036408496
15.646068	1.01	-1.729198126647659	-0.06916792506590637
6.26404774	0.78	-3.3214097468579076	-0.1328563898743163
6.26404134	0.78	-1.9886493844791644	-0.07954597537916658
6.26407	0.72	-0.2120716723629954	-0.008482866894519816
6.26404774	0.79	-12.35779959998277	-0.49431198399931076
6.26406846	0.77	-2.13910392271819	-0.0855641569087276
6.26406846	0.79	-4.750130918764241	-0.19000523675056966
6.26406846	0.79	-7.9185574107007035	-0.31674229642802815
6.26406846	0.79	-10.295968898084256	-0.41183875592337027
23.19897496	0.95	-2.2378454004430317	-0.08951381601772126
23.1985852	1.0	-6.343773902854979	-0.2537509561141992
23.19899	0.95	-1.3043650491997347	-0.05217460196798939
23.198681	0.98	-8.538190743549514	-0.34152762974198053
23.198681	0.96	-8.751224971207348	-0.35004899884829394
23.1985852	0.95	-5.24729289031181	-0.2098917156124724
5.77721211	0.94	-23.067759267583778	-0.9227103707033512
5.77721211	0.96	-28.156938827196893	-1.1262775530878757
5.777213	0.95	-5.872994153758976	-0.23491976615035903
5.77721211	0.98	-5.496352033440283	-0.21985408133761133
5.77721211	0.96	-7.552350157022708	-0.3020940062809083
5.77721211	0.96	-21.864796047396318	-0.8745918418958527
5.77721259	0.95	-3.3800888240302673	-0.1352035529612107
24.4004378	0.69	-4.340077808163023	-0.1736031123265209
24.4002549	0.67	-7.1017878834036825	-0.28407151533614733
24.4002549	0.67	-12.988392482221661	-0.5195356992888664
24.40015	0.64	-11.840831622267636	-0.47363326489070545
0.93512001	1.04	-2.6875507366314313	-0.10750202946525725
0.9351186	1.0	-3.1825231341278872	-0.1273009253651155
0.93511806	1.11	-4.019139051607448	-0.16076556206429793
0.93511806	1.04	-5.03732170903802	-0.2014928683615208
0.93511806	1.01	-3.9560596116894025	-0.1582423844675761
0.93511806	1.01	-6.525584606263536	-0.26102338425054145
1.34155642	0.99	-0.6933217544999997	-0.027732870179999987
1.34155513	0.94	-13.015478481391847	-0.5206191392556739
1.3415547	0.99	-13.841063344288546	-0.5536425337715418
1.3415609	0.85	-5.573738140598838	-0.22294952562395354
1.34155513	0.94	-0.6406921452236463	-0.025627685808945852
1.34155513	0.94	-9.488800511143987	-0.3795520204457595
5.31744016	0.97	-11.707757920821164	-0.4683103168328466
5.317435	1.01	-7.146150692019473	-0.28584602768077894
5.31743891	1.05	-6.603074589996224	-0.264122983599849
5.31743938	1.05	-6.479587784475637	-0.25918351137902546
5.31743542	1.06	-5.839131495730122	-0.23356525982920487
5.31743542	1.26	-7.201082106604529	-0.2880432842641812
10.1056726	1.05	-7.291188426264359	-0.2916475370505744
10.10575384	1.05	-12.674205956042933	-0.5069682382417173
10.10575764	1.05	-7.192369120709227	-0.2876947648283691
10.10575303	1.26	-12.36261176384915	-0.494504470553966
10.10575764	0.97	-5.347787045626853	-0.2139114818250741
10.10575303	0.96	-2.3971585125337325	-0.0958863405013493
10.10575303	1.26	-0.4857763631969394	-0.019431054527877575
0.66502594	1.11	-5.882979890470166	-0.23531919561880663
0.6650251	1.01	-9.191401170103692	-0.3676560468041477
0.66502692	1.03	-10.55523046818376	-0.4222092187273504
0.66502692	1.27	-4.2394890830642105	-0.16957956332256843
0.66502594	1.07	-5.323197863476596	-0.21292791453906387
0.66502709	1.11	-6.835923330320431	-0.27343693321281726
0.66502692	1.06	-3.9870692847529763	-0.15948277139011904
132.9955503	0.71	-7.700768879942469	-0.3080307551976988
132.9955503	0.69	-7.77314070545066	-0.31092562821802644
132.9968322	0.79	-15.743210966779202	-0.6297284386711681
2.21571036	0.93	-1.7658138458978108	-0.07063255383591244
2.21571036	0.83	-5.835008820908762	-0.23340035283635047
3.35184153	1.03	-0.9361104037993249	-0.037444416151973
3.35183158	1.07	-6.11974870630608	-0.2447899482522432
3.35184041	1.07	-6.855170783226647	-0.2742068313290659
3.35183158	1.07	-3.950479306126827	-0.1580191722450731
3.35183158	0.95	-17.43305876384588	-0.6973223505538353
4.768313	1.11	-18.569847415251772	-0.7427938966100709
4.7683049	1.07	-6.607768414752477	-0.26431073659009907
4.76830227	1.05	-1.665236762787028	-0.06660947051148111
4.76831033	1.07	-14.741668317112547	-0.5896667326845019
4.7683049	0.98	-2.9525156298098105	-0.11810062519239242
4.7683049	1.09	-27.531349909881115	-1.1012539963952446
4.76831033	1.05	-0.9917405104254562	-0.03966962041701825
44.616751	1.13	-11.906663148895356	-0.47626652595581426
44.6169557	1.24	-6.04762339375075	-0.24190493575003
44.6169557	1.32	-2.5253813078691043	-0.10101525231476417
44.6169557	1.23	-2.7419261299776116	-0.10967704519910447
44.6169557	1.24	-15.078814150821286	-0.6031525660328514
3.40165617	0.98	-6.51373856423563	-0.2605495425694252
3.40165668	0.98	-16.621817000596657	-0.6648726800238663
3.40165617	1.01	-10.110713178783062	-0.4044285271513225
3.40165668	0.98	-9.19146401748375	-0.36765856069935
14.00947528	0.76	-9.756003445902113	-0.3902401378360845
27.5724	1.05	-5.018326429150549	-0.20073305716602197
27.5722742	0.89	-3.420928508501935	-0.1368371403400774
27.5722742	0.89	-2.437418761083742	-0.09749675044334968
27.5722144	1.08	-15.270366520606238	-0.6108146608242495
2.12823928	1.14	-5.373982700706838	-0.21495930802827354
2.12823928	1.14	-5.027973205153903	-0.20111892820615612
2.12823928	1.14	-22.031779487502213	-0.8812711795000885
2.12823928	1.16	-19.24653795549767	-0.7698615182199068
2.1282478	1.01	-5.753606388603483	-0.23014425554413934
2.12823928	1.18	-12.20492870208695	-0.48819714808347797
2.12822474	1.05	-15.127560917114545	-0.6051024366845819
6.00254829	1.1	-6.1168306515231725	-0.2446732260609269
6.00253594	1.19	-1.4970537862621551	-0.059882151450486205
6.00253766	1.1	-0.4153557910712631	-0.016614231642850523
6.00253594	1.05	-5.648005582819147	-0.2259202233127659
6.00253594	1.19	-3.3436108874031785	-0.13374443549612713
6.002551	1.14	-3.4645526800906987	-0.13858210720362796
6.00253594	1.19	-11.094755752007414	-0.44379023008029655
11.44865823	1.26	-2.2703048515400748	-0.090812194061603
11.4485422	1.1	-3.2661617839290176	-0.1306464713571607
11.44883	1.14	-10.095382222558937	-0.4038152889023575
11.4485946	1.19	-0.7680140688637125	-0.0307205627545485
11.4485946	1.25	-1.2508231841929023	-0.05003292736771609
11.4485946	1.05	-8.4949444666792	-0.33979777866716804
11.4485946	1.19	-6.115329434514377	-0.24461317738057511
11.4485946	1.19	-1.9962703659681815	-0.07985081463872726
4.49686066	0.46	-14.621626267470901	-0.5848650506988361
4.49686066	0.53	-7.5160248096303395	-0.3006409923852136
1.76678906	0.55	-6.039199248889667	-0.2415679699555867
1.76678951	0.53	-0.7524203150444697	-0.03009681260177879
1.76678951	0.46	-3.1992727132916934	-0.12797090853166773
1.76678906	0.47	-18.378069264209106	-0.7351227705683643
0.91614077	0.6	-9.365403923571712	-0.3746161569428685
0.91614181	0.68	-3.564947033069537	-0.14259788132278148
0.9161423	0.6	-14.460408097152314	-0.5784163238860925
0.91614077	0.6	-6.639404982270267	-0.26557619929081067
0.916139	0.61	-18.7756812819514	-0.751027251278056
0.91614077	0.7	-2.284983784105354	-0.09139935136421416
1.87788275	1.02	-5.950266531804702	-0.23801066127218806
1.87788275	0.91	-5.502406483059239	-0.2200962593223696
1.87787854	1.08	-2.121085347752159	-0.08484341391008636
24.7543966	0.78	-1.3675578611563464	-0.054702314446253855
24.7543966	0.78	-20.842291308537483	-0.8336916523414993
24.7543966	0.76	-3.9291390367414607	-0.15716556146965843
24.7543849	0.78	-19.872460925530188	-0.7948984370212075
24.7543966	0.78	-1.2791927500239841	-0.05116771000095937
24.7543849	0.75	-10.247085871627744	-0.4098834348651098
76.613377	0.99	-3.6043560833800212	-0.14417424333520085
76.6147	1.08	-10.926187848170885	-0.43704751392683544
76.61352894	1.05	-7.379892556421479	-0.29519570225685915
76.613377	0.99	-10.089277723324129	-0.40357110893296516
1.28959018	0.91	-17.4667156768032	-0.6986686270721281
1.28958811	0.9	-9.763780558322086	-0.3905512223328835
1.28959018	0.9	-8.304723078774153	-0.3321889231509661
1.28958811	0.9	-12.109319491618445	-0.4843727796647378
1.2895886	0.88	-4.062564938611872	-0.16250259754447488
0.63400294	0.84	-6.215113120402628	-0.24860452481610512
0.63400294	0.82	-17.67802832628922	-0.7071211330515688
0.634003	0.84	-1.392798116567085	-0.055711924662683404
0.63400294	0.84	-2.6866178075660923	-0.10746471230264369
0.634003	0.83	-12.46392630511953	-0.49855705220478125
3.009121	1.01	-8.850162890019106	-0.3540065156007643
3.00912491	0.99	-7.119535242761972	-0.2847814097104789
3.0091324	0.93	-10.698231150900932	-0.4279292460360373
7.06305749	0.87	-10.998328645969748	-0.4399331458387899
7.06317341	0.82	-29.033819168843173	-1.161352766753727
7.06317341	0.75	-1.6374939980593333	-0.06549975992237334
59.4970952	0.71	-12.99086299180785	-0.519634519672314
59.4970952	0.8	-11.846621651191597	-0.4738648660476639
59.4970952	0.78	-15.296221107816642	-0.6118488443126657
59.4969009	0.72	-3.8332193565010027	-0.1533287742600401
59.49786	0.88	-3.687007481214837	-0.1474802992485935
11.57887055	1.19	-16.034396778330546	-0.6413758711332218
11.57890926	1.19	-9.443463853243955	-0.3777385541297582
11.5789114	1.17	-2.8471091241512587	-0.11388436496605035
11.5789114	1.21	-2.595572705208456	-0.10382290820833824
11.57890926	1.19	-0.9311982764616786	-0.037247931058467146
16.39926461	1.19	-3.935355287963225	-0.15741421151852902
16.39926461	1.19	-4.788862712250414	-0.19155450849001657
16.3992561	1.17	-11.158048943814652	-0.4463219577525861
16.39926727	1.19	-3.707584309044826	-0.14830337236179303
40.5286413	1.24	-17.54094339276556	-0.7016377357106224
40.5289885	1.91	-16.92559115927616	-0.6770236463710464
40.52797	1.1	-14.433709262839335	-0.5773483705135734
40.5286413	1.24	-10.786682074123515	-0.43146728296494063
40.52965562	1.41	-0.701243742377319	-0.02804974969509276
3.57554956	0.83	-21.992408287046157	-0.8796963314818463
3.575547	0.76	-5.580223650918857	-0.22320894603675429
3.57551429	0.83	-17.89242463704751	-0.7156969854819005
3.57551429	0.84	-12.628309418086213	-0.5051323767234485
3.57554956	0.83	-2.719398023787714	-0.10877592095150856
3.57554956	0.83	-11.384936048349859	-0.45539744193399434
3.57555025	0.84	-6.854572665847657	-0.27418290663390626
136.205112	0.71	-1.2629975629557628	-0.05051990251823051
136.205626	0.7	-9.871273222195727	-0.3948509288878291
2.94194094	0.76	-2.0340642770680426	-0.0813625710827217
2.94194296	0.73	-13.116566277797581	-0.5246626511119032
2.94194094	0.73	-15.634364296019182	-0.6253745718407673
13.32196237	1.41	-15.415368773901886	-0.6166147509560754
13.32196237	1.41	-7.211967056820333	-0.2884786822728133
7.69994466	0.95	-5.948279806435925	-0.23793119225743697
7.69993485	1.08	-5.17478732527534	-0.2069914930110136
7.69994466	1.0	-3.76209176104185	-0.150483670441674
7.69993485	1.0	-5.008501899971813	-0.20034007599887255
7.69993485	1.02	-1.4669226779492814	-0.05867690711797126
4.77468005	1.02	-0.9078748099658225	-0.0363149923986329
4.77468005	1.02	-13.73128320025431	-0.5492513280101724
4.77466043	0.95	-9.044980388359846	-0.36179921553439387
4.77469244	1.0	-11.43553242205238	-0.45742129688209526
4.77468005	1.0	-11.349646119243445	-0.4539858447697378
2.16457097	0.55	-3.0608723108143607	-0.12243489243257444
2.16457097	0.55	-1.409375314429628	-0.05637501257718512
1.57409027	0.57	-20.14204209843127	-0.8056816839372507
1.57409032	0.63	-2.8591837754229825	-0.1143673510169193
1.57408483	0.63	-11.369845802462201	-0.45479383209848806
1.57409027	0.57	-4.275535837152912	-0.17102143348611648
0.67564698	1.0	-3.218287602892329	-0.12873150411569317
0.67564949	1.05	-3.393721809342399	-0.13574887237369596
0.675649	1.05	-2.652831135612305	-0.1061132454244922
0.67564949	1.07	-7.536935247813695	-0.3014774099125478
0.6756504	1.0	-8.629245398788445	-0.3451698159515378
25.87333	1.0	-6.1405743079416855	-0.24562297231766742
25.8730914	1.01	-17.16164293049913	-0.6864657172199652
25.873148	1.05	-2.825006019369906	-0.11300024077479623
8.43639364	0.91	-8.038018095027141	-0.32152072380108565
8.43639364	0.91	-4.666640468539096	-0.18666561874156382
8.43639364	0.91	-4.987917117920279	-0.19951668471681117
8.43639829	0.9	-27.034582618074946	-1.081383304722998
8.43639364	0.85	-8.657319095517952	-0.3462927638207181
8.43640661	0.9	-13.609375735100791	-0.5443750294040316
18.735721	0.91	-4.218784170887299	-0.16875136683549197
18.73575579	0.91	-29.177356041128018	-1.1670942416451207
18.73575579	0.87	-3.2778588432289943	-0.13111435372915978
18.73575579	0.91	-5.499947766063639	-0.21999791064254556
18.73577127	0.9	-11.97579620800266	-0.47903184832010637
18.73575579	0.91	-1.1145855875980648	-0.044583423503922595
20.2641684	1.27	-2.3978104590728258	-0.09591241836291303
20.2642023	1.08	-13.257538922277703	-0.5303015568911081
20.2641684	1.25	-1.710934499735112	-0.06843737998940448
20.2642023	1.2	-2.2022018703718595	-0.08808807481487438
20.2641684	1.19	-12.145662546065392	-0.48582650184261567
20.26416001	1.2	-11.063764215515889	-0.4425505686206356
7.44142113	1.25	-4.2508091870678255	-0.17003236748271303
7.44142113	1.19	-4.752193463577382	-0.19008773854309527
7.441406	1.1	-1.0431566782199369	-0.04172626712879748
7.44142113	1.27	-14.011587389843143	-0.5604634955937258
7.44142113	1.25	-0.6744643217846871	-0.026978572871387482
3.4462039	0.68	-4.459755341783888	-0.17839021367135552
3.4462039	0.68	-6.202334052800806	-0.24809336211203226
3.4462039	0.87	-12.358190088082093	-0.49432760352328375
3.4462125	0.93	-5.315415682133395	-0.2126166272853358
3.446207	0.84	-4.79531168208179	-0.19181246728327161
3.4462125	0.68	-15.771221356570567	-0.6308488542628227
2.00541269	0.68	-0.7629767814775485	-0.030519071259101943
2.00541429	0.93	-1.3022318091961131	-0.052089272367844525
2.00541269	0.68	-0.6150427403151277	-0.02460170961260511
2.00541429	0.68	-10.611537990419738	-0.4244615196167895
2.00541269	0.68	-17.156921317071287	-0.6862768526828515
2.005409	0.84	-13.778570821588339	-0.5511428328635336
1.31155891	1.07	-0.602129327576034	-0.02408517310304136
1.31156295	0.98	-7.614727999257473	-0.3045891199702989
1.31155891	0.98	-11.032391287388867	-0.44129565149555466
1.3115613	1.0	-13.802430806256867	-0.5520972322502747
1.31155557	1.07	-20.577010037458997	-0.8230804014983599
1.29123275	1.22	-6.662037395879628	-0.26648149583518516
